TotalDisplacement 8464913
MaxDisplacement 3156
NumCells 12028
c8534 -29106 1064
c8995 -30624 -25144
c6008 -29700 -25144
c11470 -29370 19208
c10200 -28578 31808
c7092 -28578 32312
c2286 -29370 9128
c9797 -29238 -25648
c4205 -29898 15176
c5295 -28446 -7000
c11899 -29238 18704
c9711 -29964 -14560
c7195 -29766 22232
c3660 -28446 -6496
c4963 -29370 26768
c8921 -29766 -31192
c11607 -29106 28784
c1077 -29634 29288
c11112 -29238 22736
c6906 -29766 21224
c5850 -29238 21728
c2639 -29106 2072
c8237 -30162 28280
c11761 -30690 27776
c8499 -28050 9632
c4836 -28578 28280
c3541 -29106 27776
c1771 -29106 10640
c1963 -28974 -25648
c6791 -29502 -12040
c2215 -29304 11144
c9134 -29898 -23128
c11885 -29568 5096
c5311 -29436 -24640
c9816 -29502 -14056
c5836 -30294 18200
c2328 -28974 -4984
c3520 -28842 13664
c9592 -29964 -30688
c9416 -28974 -14056
c11515 -29238 4592
c4910 -29106 -22624
c3725 -28314 -15568
c84 -29568 -24136
c2133 -28842 -7504
c5739 -30690 -32200
c2090 -29106 -32704
c5075 -28578 -33208
c4285 -28578 10640
c7256 -29106 -952
c2559 -29106 -11032
c5786 -29898 -1456
c11841 -29568 -31696
c10729 -28182 -31192
c2108 -28314 -5488
c1628 -28974 -23128
c2191 -28050 14672
c2547 -28446 -3472
c6020 -28974 -12040
c567 -28182 -22624
c3110 -29238 7616
c3575 -27522 28784
c1722 -29898 29792
c10907 -29898 24752
c994 -27522 25256
c11920 -29106 -10528
c652 -28776 9128
c8953 -29106 19712
c1822 -28842 12152
c7644 -29502 18200
c1043 -29106 -23632
c6989 -28842 -12544
c4864 -28182 -23128
c8504 -27390 25760
c4334 -29040 -24136
c11835 -28842 8624
c11722 -29436 -14560
c7434 -28314 10136
c11592 -28710 -23632
c1743 -28974 -18592
c5224 -28974 -28168
c8315 -28710 -13552
c6007 -29766 -11536
c231 -28578 -15064
c5447 -29238 -20608
c3079 -27654 14168
c3342 -28578 -24640
c2745 -28050 -25648
c8370 -28710 -4984
c9460 -28446 -5992
c1020 -28512 -24136
c10587 -28578 -12040
c8114 -28710 2072
c10630 -28578 -21616
c10806 -28512 -19096
c8590 -29238 3080
c4076 -29106 -32200
c5026 -28446 -12544
c3126 -28578 5600
c8945 -28182 -11032
c5494 -27786 -22624
c10772 -28578 -8512
c10522 -28974 -13048
c2028 -28842 -19600
c8389 -28446 12152
c3081 -28380 1568
c8203 -28578 19712
c832 -28314 18200
c1996 -28182 -4984
c2073 -28446 -13048
c1853 -28710 3080
c1439 -29238 -11536
c10099 -28776 -25144
c2447 -28182 2072
c2441 -28050 7616
c4563 -28182 -5992
c7790 -28050 10640
c402 -28842 -26152
c2795 -28446 5600
c2654 -28842 -18088
c4635 -28050 -15064
c10206 -28842 22232
c2156 -27918 -26152
c9311 -28446 -18088
c10803 -28578 -17584
c7515 -28050 13160
c6116 -28182 -28168
c9944 -27786 6608
c7460 -28050 -1456
c1467 -28050 -15568
c9709 -28578 -26656
c6521 -28974 -20104
c6347 -28578 -21112
c2836 -27522 -28672
c5352 -27918 560
c6869 -28974 8120
c5538 -28974 -11536
c4098 -28908 -14560
c8671 -27852 -18088
c2756 -28380 30296
c870 -28314 3080
c6299 -27522 -15568
c8287 -27786 -21616
c1742 -28644 -14560
c348 -28446 -14056
c10668 -27654 -25648
c2387 -27786 -3976
c7787 -28380 -9016
c9475 -28050 12656
c3107 -27654 560
c2910 -28050 -12544
c9958 -28182 -13048
c4318 -28182 -13552
c2937 -28182 -14056
c527 -28182 8624
c5183 -28182 -11536
c4161 -28182 21224
c8167 -27522 -10528
c3688 -27654 -2464
c5628 -27522 -12544
c11560 -27786 3080
c586 -28182 -10024
c8593 -28446 3584
c7757 -27654 -18592
c3241 -27588 2072
c7333 -27654 -1456
c2452 -28710 56
c4920 -27918 -14056
c4491 -28446 8120
c2040 -27654 -13048
c10838 -27522 27776
c859 -28446 -9520
c3612 -27258 -3976
c10349 -28050 15176
c7236 -27786 -5488
c2155 -27918 6104
c4387 -28314 18704
c2405 -28050 2576
c1626 -27918 3584
c1419 -27786 -22120
c3305 -28578 -17080
c1218 -27654 -11536
c8189 -28248 5096
c2238 -27390 -14056
c2426 -27654 -13552
c8224 -27984 -25144
c8242 -27786 -10024
c11395 -27654 -5992
c5453 -27654 -26656
c7979 -28050 29288
c8870 -27654 2576
c5692 -28182 19208
c4134 -28578 32816
c10569 -26994 32816
c5325 -29040 31304
c10723 -26994 32312
c5555 -28380 -8008
c5843 -27852 -9016
c10255 -27918 -9520
c1916 -27390 -22624
c10743 -28050 4088
c9856 -27258 -10024
c8880 -28182 5600
c9807 -27258 29288
c4777 -27126 -5488
c10405 -27918 -16576
c722 -27258 3080
c2975 -27720 -16072
c10330 -27654 -23128
c2386 -27918 -8512
c6489 -27522 -8512
c1715 -28050 -4984
c560 -27654 10136
c1072 -27324 1568
c9694 -28050 -17080
c2449 -27522 -5992
c5093 -27654 -29680
c7203 -27654 -9520
c4219 -27984 -14560
c294 -27258 -5992
c3070 -27984 -8008
c7355 -27654 6104
c796 -27456 -25144
c1102 -26994 -26152
c1533 -27456 -14560
c6575 -26994 -5992
c5129 -27390 560
c745 -27126 2576
c8583 -27126 -13552
c10192 -27126 -9520
c10647 -27126 -13048
c3979 -26730 -10024
c8466 -27588 -6496
c6243 -27324 -9016
c3032 -27390 -2464
c4666 -27456 -16072
c3139 -27390 6608
c132 -27984 -7504
c2989 -27390 -16576
c4739 -26730 -23128
c9865 -26994 -10528
c5120 -27522 -32704
c1391 -26466 -22624
c8355 -27588 30296
c9265 -27456 -8008
c10151 -27522 -32200
c11240 -27258 560
c163 -27918 56
c795 -27720 5096
c10438 -27126 -16576
c4485 -27786 4088
c11077 -26598 -5488
c8045 -27522 7112
c9192 -26796 -9016
c10510 -27654 8624
c5705 -27390 -1456
c9822 -27258 -4984
c9395 -27588 56
c7230 -26994 -2968
c11493 -27126 -2464
c4420 -27984 -31696
c9188 -27456 -7504
c7700 -27126 -1456
c1057 -27918 4592
c2285 -26730 -5992
c7909 -26928 -8008
c9039 -27324 -6496
c6083 -27918 19208
c10845 -27522 18704
c1934 -26334 19208
c405 -26994 19712
c4388 -26994 -12544
c6772 -27918 16184
c4455 -26862 -22120
c9745 -27456 9128
c4719 -27126 -8512
c4527 -26598 -8512
c1264 -27390 16688
c4791 -27390 5096
c762 -27126 -11536
c2916 -26862 -2968
c6865 -26202 -5488
c7319 -27654 -7000
c11682 -26862 -21616
c7534 -27060 -6496
c7830 -27126 5096
c680 -26994 7112
c603 -26730 -11032
c1022 -26862 -14056
c7778 -27390 -17584
c3358 -27654 26264
c4165 -27390 6104
c246 -27654 22736
c10939 -27126 -7000
c8288 -26730 -2968
c2004 -27060 1568
c8452 -27258 -952
c5210 -26994 -4480
c6093 -27588 15680
c2092 -26928 -7504
c7873 -27126 15176
c6568 -26070 -5488
c4819 -28050 24752
c2003 -27522 -19600
c11313 -28050 -20104
c9961 -26994 -1456
c1482 -26862 3080
c1767 -27918 5600
c11917 -26598 -448
c10512 -26532 11144
c5464 -26466 30800
c381 -27918 -20608
c9871 -26466 -19096
c4193 -28182 23240
c890 -28182 23744
c5767 -28182 24248
c8845 -27258 1064
c8059 -26400 -8008
c5605 -27522 9632
c1526 -26466 -4984
c10287 -25938 -5488
c3253 -26598 -3472
c5542 -27390 5600
c6176 -27060 56
c8959 -26994 560
c8401 -26466 7112
c9998 -26598 21224
c11551 -26730 4592
c5293 -26466 -10528
c3148 -26994 -3976
c3897 -26862 -26656
c11187 -26664 8120
c1458 -26994 5600
c10386 -26862 -9520
c5282 -26730 1064
c4825 -27786 12656
c12011 -27654 -21112
c7187 -25674 -4984
c9497 -26862 -11536
c3014 -27522 12152
c2249 -26268 56
c7952 -26598 -7000
c543 -27390 12656
c8231 -26466 -22120
c2735 -27918 20720
c9503 -25938 -22120
c3450 -26466 -11536
c7370 -26862 -33208
c2081 -26466 9632
c11971 -27192 -14560
c10379 -26400 -11032
c1609 -27390 3584
c7433 -26202 1064
c11660 -27852 20216
c3866 -27258 22232
c5184 -26202 9632
c4148 -26730 3584
c7655 -27192 9128
c372 -27060 13160
c1784 -26928 20216
c1395 -28446 26768
c6822 -27126 -28168
c2734 -26730 14672
c2300 -26796 1568
c3932 -26202 -5992
c1833 -26400 -13048
c7191 -26730 18200
c3656 -26994 31808
c5151 -26862 -17080
c7305 -26070 6608
c851 -26202 29288
c6913 -25938 -5992
c9946 -26532 21728
c32 -26070 -7000
c5662 -25938 18704
c8843 -25938 -23128
c10385 -26070 22736
c4988 -26466 -3976
c1268 -25938 9632
c4133 -26598 -17080
c4937 -26268 -9016
c190 -26532 9128
c463 -26598 -14056
c1562 -26202 7112
c6812 -26466 13664
c1143 -26466 -1456
c9757 -26928 10640
c3556 -26334 -14056
c8435 -26334 -9520
c1111 -26664 10640
c2523 -26466 -952
c9227 -26598 -33208
c8371 -27720 -23632
c8999 -25938 -952
c10042 -26598 -26152
c36 -26466 4088
c8254 -26268 21728
c8492 -26466 -2968
c11434 -26664 13160
c7943 -25806 10136
c11418 -26070 -14056
c7889 -27720 -24136
c11731 -25806 27776
c6927 -26994 20720
c3571 -26598 -2464
c9 -26598 23744
c8955 -25806 4592
c4877 -26466 22232
c11952 -26400 10640
c2051 -25806 7112
c250 -26862 -16072
c10535 -26598 24248
c6137 -26730 -20608
c7542 -26202 6104
c3958 -25806 6104
c1873 -25806 -14056
c4389 -26466 -16072
c4092 -26664 -13552
c8116 -26268 10640
c6872 -26070 7616
c3189 -26268 13160
c8776 -26136 -13552
c7199 -26862 -29680
c3629 -26994 -18592
c9633 -26334 25760
c4821 -26862 26264
c2721 -25938 25256
c5618 -25806 26264
c9597 -25278 25760
c11250 -27522 26768
c9345 -25872 13160
c3878 -28182 -27160
c8541 -26994 -29176
c6455 -26334 8624
c11115 -26070 31808
c6605 -25938 -26656
c4979 -27258 24752
c11366 -26598 23240
c2033 -26136 -13048
c9447 -26598 -18592
c8009 -25806 5600
c11675 -26664 -14560
c5743 -26598 -1960
c10288 -26862 -20104
c10697 -26466 -28672
c10282 -25806 -3472
c7869 -26796 -23632
c5884 -25806 -26152
c501 -26202 12152
c2543 -25938 -10528
c309 -26070 8624
c7436 -26994 -15064
c9112 -25806 8624
c10260 -27126 17192
c297 -25674 6608
c3280 -27588 -30184
c1237 -27192 11648
c6339 -25674 -5992
c9262 -26004 9128
c5066 -26400 11648
c7904 -25410 9632
c5738 -26070 -29176
c11066 -26268 11144
c5837 -26730 -12544
c1842 -26070 17192
c10179 -26400 5096
c1404 -26004 10640
c1124 -26070 12656
c1901 -25806 7616
c4002 -26862 2072
c521 -26334 -20104
c9310 -27456 31304
c11340 -25674 21224
c7042 -26070 13664
c2857 -26070 -9520
c9362 -25938 -9520
c8894 -26664 -25648
c5254 -25608 4088
c4310 -25938 12656
c11155 -26598 -15568
c590 -25674 12656
c1275 -25674 1064
c11961 -25806 -20104
c11874 -27060 -24640
c4176 -26070 -1960
c9859 -25476 9128
c10127 -25542 7616
c11176 -25542 -1960
c4399 -25938 -3976
c6285 -25410 -5992
c940 -25542 8624
c10 -26136 -14560
c5085 -27456 -12040
c1319 -25674 -16072
c9755 -26994 -17584
c3909 -25542 -14056
c7173 -25542 -16576
c10858 -26070 -2464
c5218 -26334 3080
c11332 -25872 11648
c7811 -26004 20216
c655 -26268 8120
c780 -27126 -18088
c5422 -25740 11144
c5229 -26268 -23632
c3589 -27258 -27160
c9536 -26664 2576
c6298 -26334 -19600
c10764 -25608 11648
c6945 -25938 28784
c7327 -26994 28280
c947 -25146 29288
c9312 -25674 -2968
c614 -25542 13664
c8496 -25740 10640
c3368 -25476 13160
c11519 -25344 13160
c9471 -25476 11144
c9559 -25872 56
c2867 -25938 560
c11158 -25278 10136
c11681 -25872 8120
c8180 -24882 25256
c9541 -26466 26768
c9493 -27258 27272
c8465 -26004 17696
c6341 -25014 1064
c2165 -26400 -27664
c6748 -24882 9632
c4484 -25872 -7504
c1064 -25344 10640
c11561 -25014 8624
c8972 -26202 27272
c6847 -26466 -15064
c11047 -27852 29792
c4400 -26070 -17584
c5384 -25410 6608
c9849 -25674 24752
c5252 -25872 -27664
c6607 -26070 -15568
c4057 -25410 12152
c3010 -25806 -29680
c4359 -25014 6104
c4853 -25542 -20608
c938 -26268 -24640
c3642 -25212 13160
c3643 -26532 -24136
c4008 -25806 -15568
c4954 -25542 -15568
c179 -25278 -16072
c10882 -25872 -25648
c6757 -25476 -25648
c7969 -26070 16184
c10397 -25014 -23128
c2822 -25014 10136
c7023 -25938 -22624
c7649 -25278 -13552
c9393 -25608 8120
c6704 -26268 1568
c414 -26334 -27160
c798 -26664 -25144
c2723 -26136 2576
c2486 -25938 -6496
c4368 -25014 -22624
c11646 -25542 -28672
c4590 -26202 -15064
c434 -26070 -12544
c6486 -25674 16184
c6910 -25212 11648
c3085 -25278 -13048
c11462 -26136 -8008
c6744 -26532 -30184
c6606 -25410 -17080
c10529 -25806 3584
c1747 -25740 -25144
c9098 -24882 10136
c2899 -25014 6608
c2536 -25212 -20104
c2393 -25080 11648
c220 -24750 9632
c1453 -26004 -30688
c5233 -25344 8120
c5616 -25476 56
c11635 -25938 -15064
c5697 -24882 3584
c10567 -25212 56
c6208 -26400 31304
c5333 -25608 -8512
c5694 -25806 -6496
c11015 -25872 2576
c3930 -25410 7112
c2378 -25674 -9520
c11161 -25410 -3472
c3793 -25146 7616
c6960 -25146 -3472
c3807 -25938 -11536
c569 -25740 -23632
c4288 -25674 -10528
c1048 -25278 16184
c11908 -25608 -24136
c6814 -25146 560
c2017 -25938 2072
c136 -25212 9128
c3055 -25146 -29176
c9380 -26202 15176
c3875 -25542 16688
c10215 -25806 2072
c9899 -25344 -24640
c8013 -26466 -21112
c3003 -25080 -16576
c2792 -26202 -28168
c10108 -25344 -23632
c7786 -25146 7112
c4413 -25608 -7000
c10374 -25278 -2968
c3901 -25740 -9016
c5231 -25608 2576
c11403 -26796 29792
c8962 -25608 -30688
c3552 -25674 -18592
c11648 -26466 -10024
c5023 -24750 6608
c3801 -25212 -30184
c1911 -25344 1568
c11323 -27192 -31696
c11034 -25344 31304
c1340 -25344 -8512
c10119 -25674 15176
c1689 -25674 -15064
c1940 -25014 -17080
c11091 -25542 5600
c9417 -25080 8120
c4673 -26730 -32200
c9913 -24948 9128
c996 -26202 -4480
c8415 -25542 2072
c11578 -25608 -7504
c11065 -24354 28784
c7517 -25938 -18088
c181 -25938 -21112
c7149 -25608 -8008
c6912 -25146 -28168
c8075 -24618 -23128
c458 -25212 -7000
c5121 -24948 1568
c10417 -25542 -9520
c4480 -25410 5600
c9259 -25410 28280
c4263 -25014 -26656
c5497 -25278 -18592
c10289 -25410 15176
c1647 -24882 -4984
c5993 -25410 -21112
c8484 -25146 15176
c684 -25278 -15568
c3927 -25278 -3976
c390 -26598 -31192
c8770 -24618 -26656
c7140 -24882 -26152
c301 -25410 14672
c2448 -26334 -448
c6346 -26466 -21616
c11121 -26532 -12040
c2292 -24882 14672
c7143 -26334 -33208
c8868 -25542 -15064
c9065 -26532 30296
c1617 -26730 -32704
c3230 -26070 20720
c9844 -25080 -5488
c5517 -24618 -22624
c3313 -24882 -17584
c2825 -25410 -32704
c11011 -24816 56
c7646 -24882 -3472
c4305 -25146 5600
c7030 -24750 -8512
c7851 -25014 -6496
c10543 -24486 -17584
c5724 -25410 -32200
c11285 -25014 -33208
c8649 -25872 -11032
c3106 -25212 -23632
c5141 -24750 21224
c8093 -25344 -7504
c2584 -24618 6608
c11140 -25872 -31696
c4808 -25146 20720
